employee_id,gender,department,job_level,employment_type,attendance_rate,overtime_hours,leave_days,performance_score,basic_salary,allowances,bonus,tax,deductions,previous_salary,actual_salary_paid,expected_salary,salary_deviation,salary_deviation_ratio,bonus_ratio,deduction_ratio,salary_change,anomaly_label
867,Female,Finance,4,Contract,0.96,4.87,3,4.57,308284,56847.05,74156.75,30828.4,45764.55,308882,365309.6932048835,362694.85,2614.8432048835093,0.007209485342522811,0.24054686587691868,0.14844931945868098,56427.693204883486,0
868,Male,Operations,5,Full-time,0.97,10.8,3,4.92,375450,63012.62,32174.72,37545.0,33827.39,383480,388150.56015831203,399264.94999999995,-11114.389841687924,-0.0278371288080457,0.08569641763217473,0.09009825542682115,4670.56015831203,0
869,Female,Finance,4,Part-time,0.99,7.99,3,4.67,200024,46443.09,27512.63,20002.4,6998.12,191159,239463.49406411214,246979.19999999998,-7515.705935887847,-0.030430521824865605,0.1375466444026717,0.034986401631804186,48304.494064112136,0
870,Female,Operations,1,Contract,0.95,11.07,1,3.71,79174,17155.93,11527.01,7917.4,7898.63,79064,100994.86934051276,92040.90999999999,8953.959340512767,0.09728238606629126,0.14559085053174023,0.0997629272235835,21930.869340512756,0
871,Male,Finance,2,Full-time,0.84,9.18,2,3.81,101422,22446.71,14243.92,10142.2,11599.21,100464,106787.4885662619,116371.22,-9583.731433738096,-0.08235482479033988,0.1404421131509929,0.11436581806708603,6323.488566261905,0
872,Male,IT,1,Part-time,0.82,23.34,2,4.31,55115,10283.25,11680.52,5511.5,1392.97,49650,77270.9382115703,70174.3,7096.638211570302,0.1011287353286075,0.21192996461943212,0.025273881883334844,27620.938211570305,0
873,Female,Finance,5,Full-time,0.9,12.74,1,3.86,291980,44939.69,20546.19,29198.0,968.290098896982,291820,311348.6520099275,327299.589901103,-15950.937891175505,-0.04873497671046654,0.0703684841427495,0.0033162891256147066,19528.652009927493,0
874,Male,Operations,4,Contract,0.87,1.32,1,2.59,296240,61492.67,54663.29,29624.0,33050.63,288769,354255.5038094734,349721.32999999996,4534.173809473461,0.012965105129485415,0.18452366324601674,0.11156707399405887,65486.50380947342,0
875,Female,Sales,2,Part-time,0.81,18.62,5,2.92,146060,18767.28,2585.078223268593,14606.0,10447.73,154941,169762.08265457395,142358.62822326858,27403.454431305378,0.1924959152340741,0.017698741772344193,0.07153039846638368,14821.082654573955,0
876,Male,Operations,3,Full-time,0.91,20.61,5,3.54,229461,25461.63,27171.99,22946.1,45066.37,238344,203888.29304738564,214082.15,-10193.856952614355,-0.04761656659658152,0.11841659366951247,0.19640100060576743,-34455.70695261436,0
877,Female,IT,1,Part-time,0.9,17.74,2,2.52,78829,14010.35,4681.04,7882.9,9653.51,83060,63145.983954247895,79983.98000000001,-16837.996045752116,-0.2105171066225026,0.059382207055778964,0.12246140379809461,-19914.016045752105,0
878,Female,IT,2,Contract,0.99,16.84,5,2.66,155670,26441.93,17133.24,15567.0,16277.6,165406,183737.99328427782,167400.56999999998,16337.423284277844,0.09759478886050296,0.11006128348429371,0.10456478447998972,18331.99328427782,0
879,Male,Sales,1,Part-time,0.86,14.55,4,3.39,51349,6400.17,9033.82,5134.9,8700.4,51812,43058.60363175629,52947.68999999999,-9889.086368243698,-0.18677087457911196,0.17592981362830823,0.1694366005180237,-8753.39636824371,0
880,Male,Finance,5,Contract,0.98,22.81,1,3.02,275095,29136.04,64737.33,27509.5,46482.76,266750,305010.8168860587,294976.11,10034.706886058731,0.03401871048492277,0.2353271778840037,0.16896984678020321,38260.81688605872,1
881,Female,Sales,5,Contract,0.99,22.25,4,4.0,264755,47525.6,15080.51,26475.5,17049.73,262032,301316.6391602889,283835.88,17480.7591602889,0.061587559544229925,0.056960246265415196,0.06439814167815527,39284.639160288905,0
882,Female,Finance,4,Full-time,0.89,18.57,1,3.2,244060,45088.35,17581.0,24406.0,23053.86,236764,253775.76725597362,259269.49,-5493.722744026367,-0.021189237283671006,0.07203556502499385,0.09445980496599198,17011.767255973624,0
883,Female,Operations,1,Contract,0.94,17.34,3,4.98,58603,8303.09,10229.0,5860.3,4648.12,51390,75601.56203835402,66626.67,8974.892038354024,0.1347041963579153,0.17454737812057403,0.07931539340989369,24211.562038354023,0
884,Female,Operations,4,Contract,0.92,22.06,1,3.01,299880,69273.53,19474.38,29988.0,53962.77,294299,303183.70830149244,304677.14,-1493.4316985075711,-0.004901686088124534,0.0649405762304922,0.17994787915166066,8884.708301492443,0
885,Female,Operations,2,Part-time,0.83,7.86,3,3.78,142744,34416.08,8842.33,14274.4,11905.07,151465,157381.42923615398,159822.94,-2441.5107638460177,-0.015276347462047798,0.061945370733621025,0.0834015440228661,5916.429236153985,0
886,Male,Operations,5,Contract,0.8,10.62,4,3.46,290340,68901.29,69822.01,29034.0,32204.75,288280,376199.8443559051,367824.55,8375.294355905091,0.02276980793126802,0.24048360542811875,0.11092081697320383,87919.84435590508,0
887,Male,Finance,4,Part-time,1.0,11.63,5,2.65,275496,38387.93,43808.72,27549.6,13290.61,268431,321728.64836166886,316852.44000000006,4876.208361668803,0.015389524416061945,0.15901762639021982,0.04824247901965909,53297.648361668864,0
888,Male,Sales,4,Part-time,0.93,23.53,2,4.7,224964,39881.36,54815.44,22496.4,27262.5,225473,257458.91012927002,269901.89999999997,-12442.989870729944,-0.04610189802565282,0.24366316388399922,0.12118605643569638,31985.91012927002,0
889,Female,Operations,1,Part-time,0.89,2.87,1,2.82,61459,11027.59,7203.94,6145.9,1461.9,65949,79733.09001673078,72082.73000000001,7650.360016730774,0.10613305040931126,0.11721537935859679,0.023786589433606144,13784.090016730785,0
890,Male,Sales,1,Full-time,0.99,12.11,1,2.66,72457,13241.75,18858.68,7245.7,14450.31,74706,101458.80644682253,82861.42,18597.386446822537,0.22443963000902636,0.26027409360034226,0.1994329050333301,26752.806446822535,0
891,Male,IT,1,Contract,0.86,8.01,0,4.77,57964,7459.17,11816.38,5796.4,5392.31,52803,65129.9624486141,66050.84000000001,-920.8775513859146,-0.01394195064568315,0.20385722172382856,0.0930286039610793,12326.962448614097,0
892,Female,IT,3,Contract,0.82,17.15,0,4.87,179994,25236.43,45514.45,17999.4,5393.48,184741,224584.64536762264,227352.0,-2767.3546323773626,-0.012172114748836001,0.2528664844383702,0.029964776603664565,39843.64536762264,0
893,Female,IT,3,Full-time,0.88,1.76,5,4.84,202887,43611.11,43516.72,20288.7,34146.16,199829,237566.571140127,235579.96999999994,1986.6011401270516,0.0084328100565046,0.21448747332258844,0.16830136972797669,37737.571140126995,0
894,Male,Operations,5,Part-time,0.93,23.12,4,3.79,329135,38693.0,59917.19,32913.5,14099.19,323766,381357.44188188814,380732.5,624.9418818881386,0.0016414198469742892,0.18204441946313824,0.0428371033162684,57591.44188188814,0
895,Male,Sales,5,Contract,0.9,12.06,4,4.06,257120,26099.49,25380.35,25712.0,27881.96,255490,253932.43831458458,255005.87999999998,-1073.441685415397,-0.004209478171308822,0.09871013534536403,0.1084394835096453,-1557.5616854154214,0
896,Male,IT,3,Full-time,0.86,17.87,5,4.01,210747,30524.37,32181.93,21074.7,12473.26,209636,244060.20996510307,239905.33999999997,4154.869965103106,0.017318789006960437,0.15270409543196345,0.05918594333489919,34424.20996510307,0
897,Male,Sales,1,Full-time,0.99,3.27,3,3.43,71639,7441.56,7553.97,7163.9,11496.97,70529,65783.82598266592,67973.66,-2189.834017334084,-0.03221592036288886,0.10544493920909002,0.16048479180334732,-4745.17401733408,0
898,Female,IT,1,Part-time,0.77,20.19,5,4.43,62665,14868.58,16520.3,6266.5,8959.32,60239,78713.89717640489,78828.06,-114.1628235951066,-0.00144825108717767,0.26362881991542325,0.14297167477858452,18474.89717640489,1
899,Female,Operations,1,Part-time,0.76,19.57,3,4.61,78402,17237.65,13886.54,7840.2,623.3086389952622,87967,100667.22038401288,101062.68136100474,-395.46097699186066,-0.003913026763848066,0.177119716333767,0.00795016248303949,12700.220384012879,0
900,Male,HR,2,Contract,1.0,3.89,3,3.06,136744,18018.72,33930.96,13674.4,7335.4,127448,173515.4095565636,167683.88,5831.52955656359,0.0347769240344605,0.2481349090270871,0.05364330427660446,46067.409556563594,0
901,Male,HR,5,Part-time,0.77,24.96,2,2.56,330270,74405.41,46680.93,33027.0,56638.26,333160,368954.7785090164,361691.08,7263.698509016365,0.020082603389103112,0.14134172041057316,0.17149078027068762,35794.77850901638,0
902,Male,IT,3,Contract,0.98,0.23,2,2.69,184935,25438.51,40191.71,18493.5,33267.77,184841,199791.78847331676,198803.95,987.8384733167477,0.004968907676717428,0.21732884526995971,0.1798889880228188,14950.78847331676,0
903,Male,Operations,3,Full-time,0.86,15.17,5,2.97,175329,38703.0,51166.62,17532.9,11983.35,178015,228728.07410409083,235682.37,-6954.295895909163,-0.029507068754905864,0.29183204147631026,0.06834779186557843,50713.07410409083,0
904,Male,Operations,3,Full-time,0.89,12.57,1,2.86,183597,30534.0,24515.0,18359.7,20917.12,186469,199282.2429037202,199369.18,-86.93709627978387,-0.00043606086096047484,0.13352614694139883,0.11392953043895052,12813.24290372021,0
905,Male,IT,4,Contract,0.9,0.21,5,4.4,280272,58002.89,39678.55,28027.2,8276.0,277724,335521.2733551146,341650.24,-6128.966644885368,-0.01793930144725017,0.14157158046469145,0.029528458069304105,57797.27335511462,0
906,Female,HR,5,Full-time,0.8,14.42,3,2.89,301180,46209.77,67540.59,30118.0,36388.83,311016,339399.0295615384,348423.52999999997,-9024.500438461546,-0.025900950026140734,0.22425323726675078,0.12082087123979017,28383.029561538424,0
907,Female,Sales,5,Full-time,0.85,10.51,1,3.91,356900,36003.97,24850.04,35690.0,63751.78,351440,320061.50445405836,318312.23,1749.2744540583808,0.005495467309120925,0.06962745867189689,0.17862644998599048,-31378.495545941638,0
908,Male,HR,3,Contract,0.98,6.77,5,3.43,238338,44173.14,64453.09,23833.8,45175.3,245502,274384.56587812526,277955.13,-3570.564121874748,-0.012845829187879165,0.2704272503755171,0.18954300195520649,28882.565878125257,0
909,Male,Sales,2,Contract,0.93,2.17,4,4.17,110356,17827.52,18503.97,11035.6,3183.41,110759,136916.6567747383,132468.47999999998,4448.176774738327,0.033579133502085384,0.16767525100583566,0.028846732393345172,26157.65677473831,0
910,Male,Operations,5,Contract,0.86,7.54,0,3.46,280165,63922.43,66469.08,28016.5,19336.08,280572,358473.65168958483,363203.93,-4730.27831041516,-0.013023753103153814,0.23724976353220426,0.06901675798190353,77901.65168958483,0
911,Male,IT,3,Part-time,0.78,6.3,3,4.8,179820,33669.2,32973.6,17982.0,22900.23,184336,214859.28973110675,205580.57,9278.719731106743,0.045134225141543007,0.18337003670337002,0.12735085085085085,30523.28973110675,0
912,Female,HR,2,Full-time,0.88,2.92,1,2.82,112106,20238.37,31854.09,11210.6,8464.38,102964,140475.75040809714,144523.47999999998,-4047.72959190284,-0.02800741853090474,0.2841425971848072,0.07550336288869462,37511.75040809714,0
913,Female,Operations,5,Contract,0.97,19.1,1,3.12,347705,36665.88,26238.45,34770.5,52548.28,345313,319179.3449868093,323290.55000000005,-4111.205013190745,-0.012716749726185144,0.07546181389396184,0.15112891675414503,-26133.6550131907,0
914,Male,IT,3,Full-time,0.88,18.14,5,2.78,226659,36481.89,38819.49,22665.9,26598.18,232276,243104.688816049,252696.3,-9591.611183950998,-0.0379570701428988,0.17126824877900282,0.11734888091803106,10828.68881604899,0
915,Male,Operations,5,Part-time,0.95,4.29,5,4.52,356425,72686.38,455292.7843547639,35642.5,52007.76,358678,400365.68360026664,796753.9043547639,-396388.2207544973,-0.4975039577314714,1.2773873447562991,0.14591501718454095,41687.68360026664,0
916,Male,Sales,4,Part-time,0.92,13.12,1,4.1,221464,33374.58,61282.77,22146.4,27843.91,217796,264075.47899902577,266131.04000000004,-2055.561000974267,-0.00772386791474706,0.2767166221146552,0.12572657407072932,46279.47899902577,0
917,Male,IT,4,Full-time,0.77,11.25,2,4.39,254136,55686.33,44130.53,25413.6,46012.48,251428,277728.2038134412,282526.78,-4798.576186558814,-0.016984500324389827,0.17364926653445398,0.18105455346743476,26300.203813441214,0
918,Male,HR,1,Full-time,0.97,22.41,3,4.21,78414,17944.82,5660.97,7841.4,13777.27,84468,67930.82403980927,80401.12000000001,-12470.295960190735,-0.15510102297319656,0.07219335832886985,0.1756991098528324,-16537.175960190725,0
919,Female,Sales,2,Part-time,0.83,4.46,3,3.1,150870,24545.84,17017.83,15087.0,11722.93,142240,162323.9079048965,165623.74,-3299.832095103484,-0.01992366610670357,0.11279797176377014,0.0777021939418042,20083.907904896507,0
920,Female,Finance,4,Contract,0.89,11.05,5,3.37,274964,58283.52,75168.97,27496.4,42955.44,284421,332055.07001336344,337964.64999999997,-5909.579986636527,-0.017485793223156704,0.27337749669047584,0.15622205088666152,47634.07001336344,0
921,Male,Operations,1,Part-time,0.83,18.61,3,2.88,77099,9217.01,10516.82,7709.9,12751.13,68488,65684.90076665109,76371.79999999999,-10686.8992333489,-0.1399325305066648,0.13640669788194398,0.1653864511861373,-2803.099233348912,0
922,Male,Operations,5,Part-time,0.89,13.19,5,4.14,256430,34612.44,68236.21,25643.0,19408.25,264704,320020.492474516,314227.4,5793.092474515957,0.018435987678082678,0.26610072924384826,0.07568634715126936,55316.49247451598,0
923,Female,Operations,1,Full-time,0.92,0.4,2,3.43,64403,9837.98,11970.66,6440.3,2131.26,67445,72511.42986769316,77640.08,-5128.650132306837,-0.06605673425770345,0.18587115507041596,0.033092557800102486,5066.429867693165,0
924,Female,Finance,4,Full-time,0.92,20.08,3,3.9,238588,50373.68,51407.38,23858.8,20040.29,230375,301742.4047513074,296469.97000000003,5272.434751307359,0.017784043190976,0.21546506949217897,0.08399538115915302,71367.40475130739,0
925,Male,Sales,4,Full-time,0.95,7.37,5,3.93,265620,56260.88,38445.57,26562.0,19788.2,259328,324558.2057350811,313976.25,10581.955735081108,0.033703045166891155,0.14473898802800994,0.07449815525939311,65230.20573508111,0
926,Male,Operations,5,Full-time,0.98,13.63,3,4.15,317755,74828.46,23716.19,31775.5,19629.04,318354,363542.1285148575,364895.11000000004,-1352.9814851425472,-0.0037078641178352515,0.07463671696747494,0.061774134159966014,45188.1285148575,0
927,Female,IT,2,Part-time,0.93,20.59,4,4.64,158760,25761.36,11483.9,15876.0,15685.59,155376,158371.90440877323,164443.66999999998,-6071.765591226751,-0.036923072753282334,0.07233497102544721,0.09880064247921391,2995.9044087732327,0
928,Female,IT,3,Part-time,0.94,1.89,5,4.57,213756,35088.12,42540.86,21375.6,7724.59,209129,254454.86330952184,262284.79,-7829.92669047814,-0.02985276687404611,0.1990159808379648,0.036137418364864615,45325.86330952184,0
929,Male,IT,1,Contract,0.83,2.24,3,4.9,70777,15648.03,11671.71,7077.7,4264.21,72669,85205.18696156029,86754.82999999999,-1549.6430384396954,-0.017862325802951783,0.1649082329005185,0.060248527063876685,12536.186961560292,0
930,Male,Operations,4,Contract,0.79,14.08,4,4.86,280224,28183.4,30693.27,28022.4,52940.08,275463,262460.49355228554,258138.19,4322.303552285535,0.01674414604164357,0.10953119647139431,0.18892057782345553,-13002.506447714462,0
931,Female,Operations,4,Full-time,0.79,2.83,1,3.93,319568,73269.46,54095.66,31956.8,63600.92,320551,347233.3404222223,351375.4,-4142.059577777749,-0.01178813194599778,0.16927746207379965,0.19902155409803235,26682.340422222274,0
932,Male,HR,2,Full-time,1.0,10.2,5,3.22,103362,18985.73,13031.56,10336.2,3675.8,107110,123109.70871798982,121367.29000000001,1742.4187179898145,0.014356575960374615,0.1260768947969273,0.03556239236856872,15999.708717989823,0
933,Female,Finance,4,Part-time,0.75,11.24,5,4.59,223684,41571.06,67060.87,22368.4,16023.02,217536,287750.58348322567,293924.50999999995,-6173.926516774285,-0.021005143520607675,0.2998018186370058,0.07163239212460436,70214.58348322567,0
934,Male,HR,1,Contract,0.79,7.13,2,4.48,50400,11887.52,415.637076363231,5040.0,3115.33,55428,64954.59522545727,54547.82707636323,10406.768149094038,0.1907824510502549,0.008246767388159345,0.06181210317460317,9526.59522545727,0
935,Female,Sales,5,Full-time,0.97,8.21,4,2.78,394620,90961.39,82486.0,39462.0,19593.5,400789,495396.67215985333,509011.89,-13615.21784014668,-0.026748329670936922,0.20902640514925752,0.04965156352947139,94607.67215985333,0
936,Male,HR,5,Contract,0.93,11.34,3,4.97,324340,35097.4,45003.41,32434.0,34620.71,327779,332895.3960284624,337386.10000000003,-4490.703971537645,-0.013310281518822633,0.13875380773262627,0.10674202996855152,5116.39602846239,0
937,Female,IT,5,Contract,0.88,7.9,0,4.32,290090,67072.31,82582.77,29009.0,47840.72,298025,364235.9208464079,362895.36,1340.5608464078978,0.003694069955614472,0.28467982350305077,0.16491681891826676,66210.92084640788,0
938,Female,Operations,5,Full-time,0.96,7.59,0,3.5,280280,41351.66,46763.83,28028.0,20013.21,275138,329652.3567800454,320354.28,9298.076780045347,0.0290243563471209,0.1668468317396889,0.07140434565434566,54514.356780045375,0
939,Male,Finance,1,Full-time,0.99,7.82,0,2.75,71856,12863.85,1344.162904956933,7185.6,2866.89,80798,77763.96324469427,76011.52290495693,1752.440339737339,0.02305492999960743,0.018706341919351662,0.03989771209084836,-3034.0367553057295,0
940,Female,Finance,1,Full-time,0.86,19.99,0,4.35,63662,10437.24,8494.17,6366.2,4899.71,59502,59347.92665115401,71327.5,-11979.573348845988,-0.16795167850893397,0.13342606264333512,0.07696443718387735,-154.07334884598822,0
941,Male,Finance,5,Contract,0.94,1.3,5,2.53,364660,79981.48,61732.05,36466.0,15884.08,374155,457476.5030371007,454023.44999999995,3453.0530371007626,0.007605450857440872,0.16928659573301158,0.04355860253386716,83321.50303710072,0
942,Male,Sales,5,Part-time,0.87,13.01,0,4.94,265255,64951.82,27538.05,26525.5,44032.02,265062,293104.75374494266,287187.35,5917.403744942683,0.020604681038153955,0.10381727017398353,0.1659988313132646,28042.75374494266,0
943,Female,Finance,4,Full-time,0.8,5.34,3,4.19,310532,49918.07,87845.19,31053.2,11185.91,318569,412794.52861611126,406056.15,6738.378616111237,0.01659469661058264,0.2828861115762627,0.036021762652480256,94225.52861611126,0
944,Male,Finance,4,Full-time,0.98,3.91,0,3.42,291044,56133.14,26149.93,29104.4,56533.55,290036,287874.687828459,287689.12,185.5678284590249,0.0006450290106870392,0.0898487170324762,0.19424399747117274,-2161.3121715409798,0
945,Female,Operations,4,Contract,0.98,4.17,1,2.8,291200,32850.64,80767.5,29120.0,15972.99,288050,349079.5089493526,359725.15,-10645.64105064742,-0.029593819199595636,0.27736092032967036,0.054852300824175824,61029.5089493526,0
946,Male,IT,5,Contract,0.9,1.79,5,3.07,336660,80705.33,93289.34,33666.0,54078.48,329532,405486.44814244256,422910.19000000006,-17423.7418575575,-0.04119962646811016,0.27710253668389473,0.16063232935305652,75954.44814244256,0
947,Female,Operations,3,Part-time,0.75,8.18,4,4.07,233340,32965.93,64727.74,23334.0,31290.92,233710,261266.6525792796,276408.75,-15142.097420720413,-0.054781541542083645,0.27739667438073196,0.13410011142538783,27556.652579279587,0
